session_id,package,app_class,tier,tags,sim_status,faithfulness_verdict,effective_ft,back_wait_ratio,meaningful_frida_22cat,coverage_gap,artifact_dir,frida_trace_path,agent_log_path,named_functional_explore_taps,functional_explore_screens,c0_pass,analyze_status,data_quality_status,session_mode,hook_version
b28678c5b4ce_llm_s3,be.lionslink.ucllstudent,other,volume,FLAILING_SUSPECT,failed:empty_execute_hierarchy,FAILED,2,0.931,126,Core flows from expected use largely touched; residual: Interact with discovered UI: WebView,logs/bulk_llm_benign_v2/b28678c5b4ce_be.lionslink.ucllstudent/dynamic/llm/session_3,logs/bulk_llm_benign_v2/b28678c5b4ce_be.lionslink.ucllstudent/dynamic/llm/session_3/be.lionslink.ucllstudent_frida.jsonl,logs/bulk_llm_benign_v2/b28678c5b4ce_be.lionslink.ucllstudent/dynamic/llm/session_3/be.lionslink.ucllstudent_llm_actions.jsonl,0,1,no,success,good,varied,3
a72518537ed0_llm_s1,be.mygod.vpnhotspot_foss,network_tool,reference,FAITHFUL_VALIDATED,success,FAITHFUL,43,0.0227,1674,deeper planned goals beyond early steps (7 planned),logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_1,logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_1/be.mygod.vpnhotspot_foss_frida.jsonl,logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_1/be.mygod.vpnhotspot_foss_llm_actions.jsonl,41,4,yes,success,good,identical,3
a72518537ed0_llm_s2,be.mygod.vpnhotspot_foss,network_tool,reference,FAITHFUL_VALIDATED,success,FAITHFUL,42,0.0233,1691,"Core flows from expected use largely touched; residual: Open app, configure or use security feature (connect/browse settings); login may gate full use",logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_2,logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_2/be.mygod.vpnhotspot_foss_frida.jsonl,logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_2/be.mygod.vpnhotspot_foss_llm_actions.jsonl,40,4,yes,success,good,identical,3
a72518537ed0_llm_s3,be.mygod.vpnhotspot_foss,network_tool,reference,FAITHFUL_VALIDATED,success,FAITHFUL,42,0.0233,1657,"Core flows from expected use largely touched; residual: Open app, configure or use security feature (connect/browse settings); login may gate full use",logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_3,logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_3/be.mygod.vpnhotspot_foss_frida.jsonl,logs/bulk_llm_benign_v2/a72518537ed0_be.mygod.vpnhotspot_foss/dynamic/llm/session_3/be.mygod.vpnhotspot_foss_llm_actions.jsonl,40,4,yes,success,good,varied,3
6b03bd5e3fce_llm_s1,be.ppareit.shutdown,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,35,0.0,2019,Core flows from expected use largely touched; residual: Interact with discovered UI: OK cancel_btn Button · Cancel cancel_btn Button,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_1,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_1/be.ppareit.shutdown_frida.jsonl,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_1/be.ppareit.shutdown_llm_actions.jsonl,35,2,yes,success,weak:low_meaningful_categories,identical,3
6b03bd5e3fce_llm_s2,be.ppareit.shutdown,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,35,0.0,2052,Core flows from expected use largely touched; residual: Interact with discovered UI: OK cancel_btn Button · Cancel cancel_btn Button,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_2,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_2/be.ppareit.shutdown_frida.jsonl,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_2/be.ppareit.shutdown_llm_actions.jsonl,35,2,yes,success,weak:low_meaningful_categories,identical,3
6b03bd5e3fce_llm_s3,be.ppareit.shutdown,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:no_goal_progress,PARTIAL,35,0.0,2113,Core flows from expected use largely touched; residual: Interact with discovered UI: Cancel cancel_btn Button,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_3,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_3/be.ppareit.shutdown_frida.jsonl,logs/bulk_llm_benign_v2/6b03bd5e3fce_be.ppareit.shutdown/dynamic/llm/session_3/be.ppareit.shutdown_llm_actions.jsonl,35,1,yes,success,weak:low_meaningful_categories,varied,3
49b8977f3d04_llm_s1,be.ppareit.swiftp_free,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,22,0.4884,14,Core flows from expected use largely touched; residual: Interact with discovered UI: More options ImageView,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_1,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_1/be.ppareit.swiftp_free_frida.jsonl,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_1/be.ppareit.swiftp_free_llm_actions.jsonl,22,1,yes,success,weak:low_meaningful_categories,identical,3
49b8977f3d04_llm_s2,be.ppareit.swiftp_free,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,22,0.4884,14,Core flows from expected use largely touched; residual: Interact with discovered UI: More options ImageView,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_2,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_2/be.ppareit.swiftp_free_frida.jsonl,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_2/be.ppareit.swiftp_free_llm_actions.jsonl,22,1,yes,success,weak:low_meaningful_categories,identical,3
49b8977f3d04_llm_s3,be.ppareit.swiftp_free,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,FAITHFUL,22,0.4884,14,Core flows from expected use largely touched; residual: Interact with discovered UI: More options ImageView,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_3,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_3/be.ppareit.swiftp_free_frida.jsonl,logs/bulk_llm_benign_v2/49b8977f3d04_be.ppareit.swiftp_free/dynamic/llm/session_3/be.ppareit.swiftp_free_llm_actions.jsonl,22,1,yes,success,weak:low_meaningful_categories,varied,3
873990596451_llm_s1,be.ugent.zeus.hydra.open,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,37,0.1395,180,post-explore execute goals not reached; deeper planned goals beyond early steps (6 planned),logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_1,logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_1/be.ugent.zeus.hydra.open_frida.jsonl,logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_1/be.ugent.zeus.hydra.open_llm_actions.jsonl,37,12,yes,success,good,identical,3
873990596451_llm_s2,be.ugent.zeus.hydra.open,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,37,0.1395,180,post-explore execute goals not reached; deeper planned goals beyond early steps (6 planned),logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_2,logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_2/be.ugent.zeus.hydra.open_frida.jsonl,logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_2/be.ugent.zeus.hydra.open_llm_actions.jsonl,37,12,yes,success,good,identical,3
873990596451_llm_s3,be.ugent.zeus.hydra.open,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,37,0.1591,203,post-explore execute goals not reached; deeper planned goals beyond early steps (10 planned),logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_3,logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_3/be.ugent.zeus.hydra.open_frida.jsonl,logs/bulk_llm_benign_v2/873990596451_be.ugent.zeus.hydra.open/dynamic/llm/session_3/be.ugent.zeus.hydra.open_llm_actions.jsonl,37,14,yes,success,good,varied,3
82b5ba2e96dc_llm_s1,bim.app,other,volume,FLAILING_SUSPECT,failed:partial:agent_stuck,FAILED,0,1.0,1,Core flows from expected use largely touched; residual: General app (bim.app),logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_1,logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_1/bim.app_frida.jsonl,logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_1/bim.app_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_events,identical,3
82b5ba2e96dc_llm_s2,bim.app,other,volume,FLAILING_SUSPECT,failed:partial:agent_stuck,FAILED,0,1.0,1,Core flows from expected use largely touched; residual: General app (bim.app),logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_2,logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_2/bim.app_frida.jsonl,logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_2/bim.app_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_events,identical,3
82b5ba2e96dc_llm_s3,bim.app,other,volume,FLAILING_SUSPECT|ZERO_MEANINGFUL_FRIDA,failed:partial:agent_stuck,FAILED,0,1.0,0,Core flows from expected use largely touched; residual: General app (bim.app),logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_3,logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_3/bim.app_frida.jsonl,logs/bulk_llm_benign_v2/82b5ba2e96dc_bim.app/dynamic/llm/session_3/bim.app_llm_actions.jsonl,0,0,no,success,weak:low_meaningful_events,varied,3
5f4046a1b78c_llm_s1,biz.binarysolutions.healthybatterycharging,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,PARTIAL,31,0.0,13,login-gated or secondary flows beyond initial functional screen; deeper planned goals beyond early steps (5 planned),logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_1,logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_1/biz.binarysolutions.healthybatterycharging_frida.jsonl,logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_1/biz.binarysolutions.healthybatterycharging_llm_actions.jsonl,31,1,yes,success,good,identical,3
5f4046a1b78c_llm_s2,biz.binarysolutions.healthybatterycharging,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,PARTIAL,30,0.0,13,login-gated or secondary flows beyond initial functional screen; deeper planned goals beyond early steps (5 planned),logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_2,logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_2/biz.binarysolutions.healthybatterycharging_frida.jsonl,logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_2/biz.binarysolutions.healthybatterycharging_llm_actions.jsonl,30,1,yes,success,good,identical,3
5f4046a1b78c_llm_s3,biz.binarysolutions.healthybatterycharging,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:ux_quality_gate,PARTIAL,31,0.0,13,login-gated or secondary flows beyond initial functional screen; deeper planned goals beyond early steps (5 planned),logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_3,logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_3/biz.binarysolutions.healthybatterycharging_frida.jsonl,logs/bulk_llm_benign_v2/5f4046a1b78c_biz.binarysolutions.healthybatterycharging/dynamic/llm/session_3/biz.binarysolutions.healthybatterycharging_llm_actions.jsonl,31,1,yes,success,good,varied,3
fba1483a8a4d_llm_s1,biz.binarysolutions.mindfulnessmeditation,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,34,0.0,10,Core flows from expected use largely touched; residual: create and edit user content,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_1,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_1/biz.binarysolutions.mindfulnessmeditation_frida.jsonl,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_1/biz.binarysolutions.mindfulnessmeditation_llm_actions.jsonl,34,5,yes,success,good,identical,3
fba1483a8a4d_llm_s2,biz.binarysolutions.mindfulnessmeditation,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,34,0.0,10,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_2,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_2/biz.binarysolutions.mindfulnessmeditation_frida.jsonl,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_2/biz.binarysolutions.mindfulnessmeditation_llm_actions.jsonl,34,5,yes,success,good,identical,3
fba1483a8a4d_llm_s3,biz.binarysolutions.mindfulnessmeditation,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,34,0.0,10,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_3,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_3/biz.binarysolutions.mindfulnessmeditation_frida.jsonl,logs/bulk_llm_benign_v2/fba1483a8a4d_biz.binarysolutions.mindfulnessmeditation/dynamic/llm/session_3/biz.binarysolutions.mindfulnessmeditation_llm_actions.jsonl,34,5,yes,success,good,varied,3
af8db5fa8b4c_llm_s1,biz.binarysolutions.mindfulscale,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,41,0.0,2,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_1,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_1/biz.binarysolutions.mindfulscale_frida.jsonl,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_1/biz.binarysolutions.mindfulscale_llm_actions.jsonl,41,11,yes,success,weak:low_meaningful_events,identical,3
af8db5fa8b4c_llm_s2,biz.binarysolutions.mindfulscale,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,44,0.0,2,post-explore execute goals not reached,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_2,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_2/biz.binarysolutions.mindfulscale_frida.jsonl,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_2/biz.binarysolutions.mindfulscale_llm_actions.jsonl,44,11,yes,success,weak:low_meaningful_events,identical,3
af8db5fa8b4c_llm_s3,biz.binarysolutions.mindfulscale,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,44,0.0,2,post-explore execute goals not reached,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_3,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_3/biz.binarysolutions.mindfulscale_frida.jsonl,logs/bulk_llm_benign_v2/af8db5fa8b4c_biz.binarysolutions.mindfulscale/dynamic/llm/session_3/biz.binarysolutions.mindfulscale_llm_actions.jsonl,44,11,yes,success,weak:low_meaningful_events,varied,3
a79d40377e87_llm_s1,biz.binarysolutions.stress,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,37,0.0,4,Core flows from expected use largely touched; residual: Interact with discovered UI: The Perceived Stress Scale ( textViewDescription TextView ·  · The questions in this scale ,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_1,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_1/biz.binarysolutions.stress_frida.jsonl,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_1/biz.binarysolutions.stress_llm_actions.jsonl,31,4,yes,success,weak:low_meaningful_events,identical,3
a79d40377e87_llm_s2,biz.binarysolutions.stress,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,36,0.0,4,Core flows from expected use largely touched; residual: Interact with discovered UI: The Perceived Stress Scale ( textViewDescription TextView ·  · The questions in this scale ,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_2,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_2/biz.binarysolutions.stress_frida.jsonl,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_2/biz.binarysolutions.stress_llm_actions.jsonl,30,4,yes,success,weak:low_meaningful_events,identical,3
a79d40377e87_llm_s3,biz.binarysolutions.stress,other,reference,FAITHFUL_VALIDATED,success,FAITHFUL,36,0.0,4,Core flows from expected use largely touched; residual: Interact with discovered UI: The Perceived Stress Scale ( textViewDescription TextView ·  · The questions in this scale ,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_3,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_3/biz.binarysolutions.stress_frida.jsonl,logs/bulk_llm_benign_v2/a79d40377e87_biz.binarysolutions.stress/dynamic/llm/session_3/biz.binarysolutions.stress_llm_actions.jsonl,30,4,yes,success,weak:low_meaningful_events,varied,3
bec3b8076c0f_llm_s1,biz.binarysolutions.vatcalculator,network_tool,reference,FAITHFUL_VALIDATED,success,FAITHFUL,26,0.0,10,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_1,logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_1/biz.binarysolutions.vatcalculator_frida.jsonl,logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_1/biz.binarysolutions.vatcalculator_llm_actions.jsonl,26,2,yes,success,good,identical,3
bec3b8076c0f_llm_s2,biz.binarysolutions.vatcalculator,network_tool,reference,FAITHFUL_VALIDATED,success,FAITHFUL,26,0.0,10,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_2,logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_2/biz.binarysolutions.vatcalculator_frida.jsonl,logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_2/biz.binarysolutions.vatcalculator_llm_actions.jsonl,26,2,yes,success,good,identical,3
bec3b8076c0f_llm_s3,biz.binarysolutions.vatcalculator,network_tool,reference,FAITHFUL_VALIDATED,success,FAITHFUL,26,0.0,10,deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_3,logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_3/biz.binarysolutions.vatcalculator_frida.jsonl,logs/bulk_llm_benign_v2/bec3b8076c0f_biz.binarysolutions.vatcalculator/dynamic/llm/session_3/biz.binarysolutions.vatcalculator_llm_actions.jsonl,26,2,yes,success,good,varied,3
e4e1a770d27e_llm_s1,biz.binarysolutions.weatherusa,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,37,0.0,49,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_1,logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_1/biz.binarysolutions.weatherusa_frida.jsonl,logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_1/biz.binarysolutions.weatherusa_llm_actions.jsonl,37,5,yes,success,good,identical,3
e4e1a770d27e_llm_s2,biz.binarysolutions.weatherusa,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,37,0.0,49,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_2,logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_2/biz.binarysolutions.weatherusa_frida.jsonl,logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_2/biz.binarysolutions.weatherusa_llm_actions.jsonl,37,5,yes,success,good,identical,3
e4e1a770d27e_llm_s3,biz.binarysolutions.weatherusa,other,volume,FAITHFUL_VALIDATED,failed:bad_handoff,FAITHFUL,37,0.0,49,post-explore execute goals not reached; deeper planned goals beyond early steps (9 planned),logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_3,logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_3/biz.binarysolutions.weatherusa_frida.jsonl,logs/bulk_llm_benign_v2/e4e1a770d27e_biz.binarysolutions.weatherusa/dynamic/llm/session_3/biz.binarysolutions.weatherusa_llm_actions.jsonl,37,5,yes,success,good,varied,3
d9c075c8cace_llm_s1,biz.gyrus.yaab,other,volume,FAITHFUL_VALIDATED|FLAILING_SUSPECT,failed:empty_execute_hierarchy,PARTIAL,10,0.7143,83,deeper planned goals beyond early steps (7 planned),logs/bulk_llm_benign_v2/d9c075c8cace_biz.gyrus.yaab/dynamic/llm/session_1,logs/bulk_llm_benign_v2/d9c075c8cace_biz.gyrus.yaab/dynamic/llm/session_1/biz.gyrus.yaab_frida.jsonl,logs/bulk_llm_benign_v2/d9c075c8cace_biz.gyrus.yaab/dynamic/llm/session_1/biz.gyrus.yaab_llm_actions.jsonl,10,1,yes,success,weak:low_meaningful_categories,identical,3
